(BK)",411021,,02067901300,,02067901333,principal.sns@suryadatta.edu.in,http://www.suryadattaschool.org,2014,"Jun 16, 2014",SHEILA OKA,,"BA,MA,B.ED, PGDHRM",10,20,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SURYADATTA EDUCATION FOUNDATION
DAV HCL PUBLIC SCHOOL MALANJKHAND,1030969,MADHYA PRADESH,BALAGHAT,AJMER,TOWN SHIP MAIN ROAD,481116,,257069,,,rpm010766@yahoo.in,,2015,"Jul 6, 2015",RAJENDRA PRASAD MISHRA,,M.SC. B ED.,10,25,Senior Secondary,Provisional,"Jan 4, 2017","Mar 31, 2020",DAV COLLEGE TRUST AND MANAGEMENT SOCIETY
RANI LAXMI BAI MEMORIAL SCHOOL,2130185,UTTAR PRADESH,LUCKNOW,ALLAHABAD,VIKAS NAGAR LUCKNOW UTTAR PRADESH,226020,,2739914;769102,383340,01126968977,rlbmsss_sec3@yahoo.com,http://www.agnelgreaternoida.org,1986,"Apr 5, 2010",NEELAM SHUKLA,0,M.A.M.SC.B.ED.,7,21,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",RANI LAXMI BAI MEMORIAL SCH SOCIETY
GOVT BOYS SR. SEC SCHOOL,2750118,DELHI,,DELHI,LIBAS PUR DELHI,110042,,2781861,27413179,,gbss.libaspur@gmail.com,,1995,"Apr 1, 1991",PRAMOD KUMAR,1,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",DIR. OF EDUCATION
M S SARASWATI SENIOR SECONDARY SCHOOL,530246,HARYANA,ROHTAK,PANCHKULA,"GAU KARAN ROAD, NEHRU COLONY, ROHTAK HARYANA",124001,,235012,,,saraswatirohtak@gmail.com,http://www.princeeduhub.com,1979,"Jan 1, 1940",DHARAM PAL MITTAL,1,"M.A., B.ED.",7,6,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",SARASWATI EDUCATINAL SOCIETY
DELHI PUBLIC SCHOOL KADIRABAD,330508,BIHAR,DARBHANGA,PATNA,"KADIRABAD, NEAR W.I.T.",846004,,247050,,,principal_dpsdbg@yahoo.in,http://www.dpsdarbhanga.org,2008,"Apr 1, 2009",SANJAY KUMAR JHA,0,"M.SC., B.ED.",12,15,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2022",DIVINE PACIFIC SACRED EDUCATIONAL SOCIETY
SHAHEED BHAI DIALAJI PUBLIC SCHOOL,1630197,PUNJAB,SANGRUR,PANCHKULA,OPPOSITE SLIET LONGAWAL DISTRICT SANGRUR PUNJAB,144601,6450368,283402,2281083,01494510018,sbds94@yahoo.com,,1994,"May 1, 2010",JAGDISH KAUR,2,"M.A.(ENG.), B.ED., M.PHIL",10,12,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",SHAHEED BHAI MANI SINGH V TRUST
ATOMIC ENERGY CENTRAL SCHOOL,1980008,TAMILNADU,TIRUNELVELI,CHENNAI,CHETTIKULAM PO RADHA PURAM TALUK TIRUNELVELI DISTT TAMIL NADU,627124,04637,258271,04637258272,4637257975,aecskud@yahoo.co.in,,2002,"Apr 1, 1991",DR V VARADARAJ,1,"M.A., B.ED., PH.D",8,15,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2023",ATOMIC ENERGY EDU SOCIETY
SUNRISE ENGLISH PRIVATE SCHOOL,6630033,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,DELHI,PO BOX 71356 ABU DHABI U A E,781023,009712,25529989,00971507813773,5527837,thakur.m@seps-auh.com,http://www.seps-auh.com,1988,"Jul 9, 2003",THAKUR S MULCHANDANI,1,,,,Senior Secondary,Provisional,"Apr 1, 2009","Mar 31, 2014",KENDRIYA VIDYALAYA SANGATHAN
CONVENT OF SACRED HEART,530624,HARYANA,AMBALA,PANCHKULA,"2, CROSS ROAD, AMBALA CANTT, AMBALA",133001,0171,4001911,01713290696,,punamtandan@hotmail.com,,1996,"Apr 1, 2005",PUNAM TANDAN,2,B.ED; MA ENGLISH,5,12,Secondary School,Provisional,"Apr 30, 2010","Mar 31, 2015",R B L BENARSI DASS TRUST
D A V PUBLIC SCHOOL,3330015,CHATTISGARH,KORBA,BHUBANESWAR,GEVRA PROJECT ( SECL ) DISTT. KORBA CHHATTISGARH,495452,07815,274194;52358,07815274188,275194,principal_alka@yahoo.com,http://www.davgevra.com,,,ALKA SHARMA,1,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",
VIDYA GYAN MANDIR SR SEC SCHOOL,2778016,DELHI,,DELHI,PAHARI DHIRAJ DELHI,110006,,23540224,27120319,,sarswatipaliwal@gmail.com,,1899,"Apr 1, 1991",SARSWATI,1,,,,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019","JAIN SHIKSHA BOARD, DELHI - 6"
INDUS NATIONAL SCHOOL,3530487,UTTARAKHAND,UDHAM SINGH NAGAR,DEHRADUN,"SADHU NAGAR , SITARGANJ",262405,,7055364777,,,principal.indussitarganj@gmail.com,,2015,"Apr 6, 2015",RAJIV KUMAR SHUKLA,,"MA, B.ED",18,13,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",ENVIRAD EDUCATION
JAWAHAR NAVODAYA VIDYALAYA,1340002,MEGHALAYA,EAST KHASI HILLS,GUWAHATI,NIYANGBARI EAST KHASI HILLS MEGHALAYA,793102,02140,8290563,50996,251260,jnvongolekarigasa@gmail.com,,1986,"Mar 31, 2011",K,1,"MA,BED.",8,20,Senior Secondary,Provisional,"Apr 1, 2009","Mar 31, 2010",NVS
KENDRIYA VIDYALAYA,1900009,TAMILNADU,COIMBATORE,CHENNAI,"SOWRILPALAYAM ROAD, MEENA ESTATE COIMBATORE TAMILNADU",641028,0422,2317030,50314,0744244010,savithrirajan@gmail.com,http://www.kvno1kota.nic,1966,"Jan 25, 2009",SAVITHRI THIAGARAJAN,1,"PH.D.  M.SC., M.ED.",15,15,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,1000054,MADHYA PRADESH,DAMOH,AJMER,KILLAI NAKA BALAKOT ROAD DAMOH MADHYA PRADESH,470661,07812,223224;23042,07812223224,0781222324,aawasthi999@rediffmail.com,,1992,"Jun 26, 2002",ANUP AWASTHI,1,MSCPHY/B.ED,4,29,Senior Secondary,Provisional,"Apr 1, 2004","Mar 31, 2009",K.V.S
JAWAHAR NAVODAYA VIDYALAYA,1140028,MAHARASHTRA,WASHIM,CHENNAI,KATA ROAD WASHIM MAHARASTRA,444505,07252,8600516929,34018,,ravi_chandanshiv@yahoo.com,http://www.jnvwashim.gov.in,1995,"Apr 30, 2014",RAVINDRA CHANDANSHIV,1,,,,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2018",NAVODAYA VIDYALAYA SAMITI
CH BEERI SINGH PUBLIC SCHOOL,2130608,UTTAR PRADESH,AGRA,ALLAHABAD,SUNDER BAGH DAYAL BAGH AGRA UTTAR PRADESH,282005,0562,9548723100;2540920,70876,,arunkumartomar55@yahoo.in,,2001,"Jan 14, 2000",ARUN KUMAR TOMAR,1,M.A B.ED. PHD,15,5,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",CH BEERI SINGH EDUCATIONAL SOC
VIVEKANAND SENIOR SECONDARY SCHOOL,531468,HARYANA,REWARI,PANCHKULA,"RAILWAY STATION KOSLI
BHAKLI-2",123302,,01259276236,,,school.vivekanand@gmail.com,,1992,"Apr 1, 1992",SWARN LATA,,"M.A,B.ED.",0,7,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",VIVEKANAND SHIKSHA PARCHARNI SABHA KOSLI
GOVT SR SEC SCHOOL,2520016,ANDAMAN & NICOBAR,,CHENNAI,BAKULTALA P O BAKULTALA MIDDLE  ANDAMAN A & N ISLANDS,744208,03192,277536,77589,,harishchandrarai1961@gmail.com,,1962,"Apr 1, 1991",HARISH CHANDRA RAI,1,M.SC.B.ED,10,23,Senior Secondary,Provisional,"Apr 1, 2012","Mar 31, 2017",GOVERNMENT
GOVT SARVODAYA KANYA VIDYALAYA,2760076,DELHI,,DELHI,O-BLOCK MANGOLPURI DELHI,110083,011,27921129,27273566,,skvo1412031mangolpuri@gmail.com,,1987,"Apr 1, 1991",BHUPINDER KAUR,2,,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",DIRECTATE OF EDUCATION
SMART WONDERS SCHOOL,1630905,PUNJAB,ROPAR,PANCHKULA,"SEC 71, MOHALI ROPAR",160071,,2270063,,01722270065,smartwonders_school@hotmail.com,http://www.smartwonderschool.com,2010,"Apr 1, 2010",ANU DHINGRA,0,"MA. ENG, B.ED",18,8,Secondary School,Provisional,"Apr 1, 2018","Mar 31, 2023",POOJA INTERNATIONAL EDUCATION SOCIETY
SEVEN HILLS RESIDENTIAL SCHOOL,1530155,ODISHA,SAMBALPUR,BHUBANESWAR,"JHARSUGUDA HIGHWAY,
PARDHIAPALI,POST-SANKARMA
SAMBALPUR,
ORISSA.",768006,,3208999,,,beenakeswick@gmail.com,,2008,"Jun 16, 2008",BEENA KESWICK,0,"MSC(MATHS),BED",5,6,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2017",SEVEN HILLS EDUCATIONAL & HEALTHCARE SOCIETY
B.S.M. SCHOOL,2130991,UTTAR PRADESH,MUZAFFARNAGAR,DEHRADUN,"B.S.PARK, KARNAL ROAD, SHAMLI,  MUZAFFARNAGAR.",247776,0484,259940,,,nirmalamalik001@gmail.com,,2003,"Apr 1, 2004",NIRMALA MALIK,0,M.A. B.ED.,5,15,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",CH. BHANWAR SINGH EDUCATIONAL AND SOCIAL WELFARE SOCIETY
T.R. GANDHI PUBLIC SCHOOL,1030683,MADHYA PRADESH,MORENA,AJMER,"A.B. ROAD MORENA, M.P.",476001,,232247,,07532250928,rams16916@gmail.com,,1994,"Jul 1, 1994",RAM KUMAR SHARMA,0,M.A. BED.,5,10,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",T.R. GANDHI PUBLIC SCHOOL SAMITI
B.K.N. PUBLIC SCHOOL,531015,HARYANA,ROHTAK,PANCHKULA,"NH10, KHARKARA, TEH. MEHAM, DIST. ROHTAK",124120,,9992000058,26231594,01262210144,bknps2009@gmail.com,http://www.bknpublicschool.com,2009,"Apr 1, 2011",SUSHILA RANI,2,PH.D.,12,18,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",BABA KHYALI NATH SHIKSHA SAMITI
KENDRIYA VIDYALAYA,1100021,MAHARASHTRA,BHANDARA,CHENNAI,ORDNANCE FACTORY JAWAHAR NAGAR BHANDARA MAHARASHTRA,441906,07184,275250,277770,,01smartmpsingh@gmail.com,,1973,"Jan 25, 2009",MAHIPAL SINGH,1,,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",KENDRIYA VIDYALAYA SANGATHAN
INFANT JESUS PUBLIC SCHOOL,930285,KERALA,ERNAKULAM,TRIVANDRUM,PERUMPA DANNA NORTH PARUR ERNAKULAM DISTT KERALA,683513,01282,2442677;442650,,,srnancygeorgecmc@gmail.com,,1998,"Apr 10, 2007",SR NANCY GEORGE,2,,,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",INFANT JESUS EDU.& CHART. TRUT
GOVT BOYS SR. SEC SCH NO-2,2752071,DELHI,,DELHI,NEW SEELAM PUR DELHI,110053,011,22199780,28723882,,gbsss.ns2@gmail.com,,1990,"Apr 1, 1991",B K GUPTA,1,,,,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2017",DIRECTATE OF EDUCATION
GOVT MODEL HIGHER SECONDARY SCHOOL,3320074,CHATTISGARH,,BHUBANESWAR,DANTEWADA CHHATTISGARH,160023,,252364,,,gmsdnt@gmail.com,,1938,,T RAVINDER SINGH,,,,,Senior Secondary,Provisional,"Apr 1, 2009","Mar 31, 2014",COMM ST SC OBC & MIN WEL C.GARH
GOVT HR SEC SCHOOL,2220041,ARUNACHAL PRADESH,,GUWAHATI,BOLONG ROING DT- DIBANG VALLEY ARUNACHAL PRADESH,792110,,;,,,saringabu13@gmail.com,,1948,,ABU SARING,,,,,Senior Secondary,Provisional,"Apr 1, 2001","Mar 31, 2007",D.P.I ARUNACHAL PRADESH
ANJU GILL ACADEMY,2132420,UTTAR PRADESH,JAUNPUR,ALLAHABAD,"KATGHARA, P.O.: MURADGANJ",222002,,7705012951,,,agacademy5@gmail.com,http://agsacademy.com,2014,"Apr 1, 2015",RAJEEV RANJAN,,"M.A., B. ED.",5,12,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SURYA BHAN TRUST
ST SOPHIA'S SR SEC SCHOOL,2730122,DELHI,,DELHI,A-2 BLOCK PASCHIM VIHAR NEW DELHI,110063,,25284224,,,sophiadelhi@rediffmail.com,,1984,,REETA S CHOUDHARY,,,,,Senior Secondary,Provisional,"May 1, 1986","Apr 30, 1992",ST. SOPHI'S CHRISTIAN ED. SOCIETY
ST. PAUL HIGHER SECONDARY SCHOOL,1030086,MADHYA PRADESH,INDORE,AJMER,BOUNDARY ROAD INDORE MADHYA PRADESH,452001,0731,2492292,2493388,2494630,frsibiindore@gmail.com,,1956,"Apr 1, 2005",SIBI JOSEPH,1,"M.A., M.ED., L.L.B.",13,18,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",CATHOLIC DIOCESE OF INDORE REL SOC
"GOVINDRAM KATARUKA SCHOOL,",3430241,JHARKHAND,RANCHI,PATNA,"ARGA KATHAL ME ROAD, DHIPATOLI, PUNDAG",834002,,2205505,,06512205505,grkschool@gmail.com,,2004,"Jan 4, 2005",TAPATI SARKAR,0,"M.A.(HIST), BED",5,5,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2017",SHRI GOBINDRAM KATARUKA CHARITY TRUST
"G.D GOENKA INTERNATIONAL SCHOOL, JALANDHAR",1631119,PUNJAB,JULLUNDUR,PANCHKULA,"ELDECO GREENS, NAKODAR ROAD, JALANDHAR",144026,,6578899,,,akjain1124@gmail.com,http://gdgoenkajalandhar.com/ver1/,2015,"Apr 9, 2015",ASHOK KUMAR JAIN,,M.A B.ED,17,32,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",SHRI RAM EDUCATIONAL TRUST
APEX PON VIDYASHRAM,1930568,TAMILNADU,CHENNAI CITY,CHENNAI,"NO.42,THIRUGNANA SAMPANTHAR STREET,SRINIVASA NAGAR,, VELACHERY,
CHENNAI.",600091,0522,64573347,,,ponvelachery@gmail.com,http://www.ponvidyashram.in,2008,"Jun 1, 2008",NIRANJANI R,1,"M.SC., B.ED.,",15,17,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2022",PCP EDUCATIONAL TRUST
KURVEYS NEW MODEL PUBLIC SCHOOL,1130420,MAHARASHTRA,NAGPUR,CHENNAI,"NEAR DIKSHA BHOOMI SQUARE,SHRADDHANAND PETH",440022,08152,6466466,222637,,knmps.ngp@gmail.com,,2007,"Jan 6, 2007",DEVYANI PALIT,2,"M.A.,BED",5,12,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021","THE NEW MODEL LITERARY AND INDUSTRIAL EDUCATION SOCIETY,NAGPUR"
VSR INTERNATIONAL SCHOOL,1930724,TAMILNADU,TIRUNELVELI,CHENNAI,5 147 3 KALYANI NAGAR IDAIYANGUDI ROAD,627651,,04637272067,,,vsr.inter.school@gmail.com,http://www.vsrschool.com,2014,"Jun 4, 2014",ARUNARAMAN,,"M.SC., M.ED., M.PHIL.,",5,20,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SWAMIDOSS KALYANIAMMAL EDUCATIONAL TRUST
BROOK INTERNATIONAL SCHOOL,930717,KERALA,KOLLAM,TRIVANDRUM,RAJAGIRI SASTHAMCOTTA KOLLAM DISTT KERALA,690521,0476,2831999;2083601,2315440,,thalothil@gmail.com,,2005,"Jun 2, 1997",SHEEJI,2,M.A. M.ED,5,31,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",VIVA TRUST
RAINBOW PUBLIC SCHOOL,830733,KARNATAKA,MYSORE,CHENNAI,"14/3, M K HALLI, GADDIGE-BOGADI, MYSORE-570026.",570026,,08212598819,,08212598819,cariapca@yahoo.co.in,http://rainbowpublicschool.org,2010,"Jun 1, 2010",MAMATHA PRASAD,,"M.A.,B.ED",5,6,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",RAINBOW EDUCATIONAL TRUST
ST. PETER'S ACADEMY,1630052,PUNJAB,PATIALA,PANCHKULA,AJIT NAGAR PATIALA PUNJAB,147001,0288,2216819;214747,09904103573,2344092,boscojohn01@gmail.com,http://www.cimpor.com,1970,"Apr 1, 2002",FR JOHN BOSCO,2,"M.COM., M.PHIL.",3,15,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",SIMLA CHANDIGARH EDUCATION SOCY
RAGHUWANSH PUBLIC SCHOOL,1030260,MADHYA PRADESH,BADWANI,AJMER,NEAR SARASWATI COLONY SENDHWA DISTT BARWANI MADHYA PRADESH,451666,07281,223647,9893555811,,lalima.tiwari@gmail.com,,2000,"Jul 1, 1987",LALIMA TIWARI,2,,,,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",RAGHUWANSH SHIKSHA PRASAR SAMITI
VASUNDHARA PUBLIC SCHOOL,2730670,DELHI,WEST DELHI,DELHI,"B-65, HASTSAL VIHAR, UTTAM NAGAR,NEW DELHI=110059",110059,011,8285800892,951244100303,,mail4vps@gmail.com,,2002,"Mar 21, 2002",VANDANA ASIWAL,2,"B.A.,B.ED.",5,5,Secondary School,Provisional,"Apr 1, 2014","Mar 31, 2019",VASUNDHARA PUBLIC SCHOOL
SHUBHAM GLOBAL SCHOOL,2132765,UTTAR PRADESH,BASTI,ALLAHABAD,"MAHSON, BASTI",272124,,8601213836,,,shubhamglobalschoolbasti@gmail.com,http://www.shubhamglobalschool.com,2016,"Apr 3, 2016",POOJA SINGH,,M.COM. B.ED.,2,6,Secondary School,Provisional,"Jan 4, 2017","Mar 31, 2020",SHUBHAM CHARITABLE TRUST
MANAS BHARTI EDUCATIONAL COMPLEX,330465,BIHAR,NAWADAH,PATNA,"MANAS BHARTI EDUCATIONAL COMPLEX,GANGTI,GONAWAN, NAWADA,BIHAR",805110,0751,217107,22091,,mbews9939@gmail.com,http://www.mbews.in,2004,"Jan 12, 2004",ARVIND KUMAR SINGH,1,"M.SC,B.ED",15,10,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",MANAS BHARTI EDUCATIONAL AND WALFARE SOCIETY
DAV PUBLIC SCHOOL,530500,HARYANA,YAMUNANAGAR,PANCHKULA,"PO SADHAURA JAGADHARI, DISTT YAMUNA NAGAR HARYANA",132101,0124,271757,01242353687,0124235,veenalekhi8@gmail.com,http://www.sfsdlf.com,1992,"Jan 1, 1940",VEENA LEKHI,2,M.A. BED,15,15,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",DAV COLLEGE TRUST & MGMT SOC
SADHU RAM VIDYA MANDIR,3330232,CHATTISGARH,SURAJPUR,BHUBANESWAR,PRA PARISAR SURAJPUR DISTRICT SURAJPUR (CG),497229,,266575,,,didun02@gmail.com,http://www.srvmsurajpur.com,2014,"Apr 3, 2014",SANTOSH KUMAR SARIPALLI,,M. A. B. ED.,5,6,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",PRAHLAD RAI AGRAWAL EDUCATION SOCIETY
DINAH CONVENT HIGH SCHOOL,1030546,MADHYA PRADESH,UJJAIN,AJMER,"DINAH CONVENT HIGH SCHOOL, SARASWATI NAGAR,",456665,0581,235300,2315039,,josinaugustine@gmail.com,,1993,"Jul 5, 1993",SR JOSIN AUGUSTINE,2,"M.A. , B.ED.",6,6,Secondary School,Provisional,"Apr 1, 2014","Mar 31, 2019",THE DIOCESE OF UJJAIN
GOVT HIGHER SECONDARY SCHOOL,3320028,CHATTISGARH,,BHUBANESWAR,HALDIBAZAR CHIRIMIRI KOREA CHHATTISGARH,,,,,,,,,,,,,,,Senior Secondary,Provisional,"Apr 1, 2004","Mar 31, 2009",COMM ST SC OBC & MIN WEL C.GARH
JESUS & MARY ACADEMY,330052,BIHAR,DARBHANGA,PATNA,OPP. TELEPHONE EXCHANGE ALALAPATTI LAHERIA SARAI DARBHANGA BIHAR,846003,06272,256018,233772,,jesusmaryacademy@gmail.com,,1982,"Aug 12, 2007",MADHURIMA SINHA,2,"M.SC.,PH.D.",15,20,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",SOCIETY & ECONOMY DEVELOPMENT FOR PROMOTIONAL & ENVIRONMENTAL
JAIPUR SCHOOL,1730099,RAJASTHAN,JAIPUR,AJMER,SECTOR-6 VIDYA DHAR NAGAR JAIPUR RAJASTHAN,302012,01786,2233189,222261,017862222,rekhaanup13@yahoo.in,,1937,"Jul 22, 2001",REKHA NARULA,1,"MA, B.ED",6,11,Senior Secondary,Provisional,"Apr 1, 2018","Mar 31, 2023",YASHI BENEVOLENT TRUST
SH.NARAYAN SARVHITKARI VIDYA MANDIR,1630481,PUNJAB,MANSA,PANCHKULA,"OPP. FEST DEPARTMENT, BARNALA ROAD, DISTT MANSA, PUNJAB",151505,,9464832418,,01652229607,shnarayansvm_mansa@yahoo.in,,2002,"Apr 15, 2002",ROHIT THAKUR,1,B.SC. M.A. (ENG) B.ED.,0,8,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",SARVHITKARI EDUCATIONAL SOCIETY PUNJAB
KENDRIYA VIDYALAYA,2100061,UTTAR PRADESH,,ALLAHABAD,N T P C DIBIYAPUR AURAIYA UTTAR PRADESH,206244,0532,282672,353,0532268721,kvntpcdibiyapur@yahoo.co.in,http://www.kvnainiallahab,1987,"Jan 25, 2009",RAJPAL,2,"M.A.,B.ED.,PH.D.",5,15,Senior Secondary,Provisional,"Apr 1, 2011","Mar 31, 2017",KENDRIYA VIDYALAYA SANGATHAN
SEVA BHARATHI ENGLISH MEDIUM HIGHER PRIMARY SCHOOL,830377,KARNATAKA,CHAMARAJA NAGAR,CHENNAI,"COURT ROAD 
CHAMARAJANAGAR - 571 313",571313,,225090,,,sevacbsechanagar@gmail.com,,1989,"Jun 1, 1987",RAVIPRASAD B,0,"B.A., B.ED.,",8,10,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2022",SEVA BHARATHI SHIKSHANA SAMSTHE (R)
ST. MARYS SCHOOL,2131522,UTTAR PRADESH,JHANSI,ALLAHABAD,"GARAUTHA ROAD
GURSARAI PO",284202,,9005077260,,,frankymathias10@yahoo.com,,2004,"Jul 7, 2004",FR FRANKY MATHIAS,0,"MA, B. ED.",12,16,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",CATHOLIC DIOCESE OF JHANSI EDUCATION SOCIETY
GOVT SARVODAYA GIRLS SR SEC SCH NO1,2760002,DELHI,,DELHI,MODEL TOWN DELHI,110009,,27233162,27212486,,1309026hos@gmail.com,,,,ANURADHA RANI JAIN,2,,,,Senior Secondary,Provisional,"Apr 1, 2008","Mar 31, 2018",DELHI ADMINISTRATION
JAWAHAR NAVODAYA VIDYALAYA,240008,ASSAM,KABRI ANGLONG,GUWAHATI,PO- DIPHU DT- KARBI ANGLONG ASSAM,782460,08966,8402002291,77744,,murerehman2016@gmail.com,,1995,"Mar 31, 2011",M U RAHMAN,1,,,,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",NAVODAYA VIDYALAYA SAMITI
LORD KRISHNA RESIDENTIAL PUBLIC SCHOOL,931011,KERALA,KOLLAM,TRIVANDRUM,"PANIYIL, CHATHANNOOR(PO),KOLLAM,KERALA",691572,,2001660,,,binduslord@gmail.com,,2002,"Jun 5, 2002",BINDU S,0,MSC BED,5,15,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",KANNAN EDUCATIONAL SOCIETY
SISTER NIVEDITA SCHOOL,3630040,TELANGANA,HYDERABAD,CHENNAI,7-1-63  AMEERPET HYDERABAD ANDHRA PRADESH,500016,040,3731518;3731535,3310425,3411035,hoshiarpur@takshilaschools.in,http://www.takshilaschools.in/,1972,"Apr 1, 2009",JAYANTHI VENKATARAMAN,2,"M.A., M.ED.",15,23,Secondary School,Provisional,"Apr 1, 2013","Mar 31, 2018",SISTER NIVEDITA FOUNDATION
D.P. VIDYAPEETH,2131121,UTTAR PRADESH,BADAUN,DEHRADUN,"D.P. VIDYAPEETH, DHANARI",202521,05836,096002,01639264965,,principal.dpv@gmail.com,,1999,"Apr 11, 2011",DEVENDRA DUA,1,M.SC. B.ED,2,10,Secondary School,Provisional,"Apr 1, 2013","Mar 31, 2018",GURU GOBIND SINGH EDU SOCIETY
SRI PARASAKTHI VIDYALAYA,1930135,TAMILNADU,TIRUNELVELI,CHENNAI,COLLEGE ROAD TENKASI TALUK NELLAI DIST. TAMIL NADU,627802,04633,283133,627802,,spvcbse@gmail.com,http://www.spsvidyalaya.o,1985,"Apr 1, 2005",VELUSAMY P,1,"M.A.,M.ED.,",13,28,Secondary School,Provisional,"Apr 1, 2012","Mar 31, 2017",SRI PARASAKTHI EDUCATIONAL SOCIETY
ADARSH INDIAN PUBLIC SECONDARY SCHOOL,1730581,RAJASTHAN,TONK,AJMER,"C/O ADARSH INDIAN PUBLIC SECONDARY SCHOOL, DEOLI, TONK, RAJASTHAN-304804",304804,0591,219900,2436125,01434232646,mohitagrawal40@gmail.com,http://www.adarshttcollegetonk.com,1999,"Apr 1, 1999",MONIA JAIN,2,M.COM. B.ED.,2,3,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",ADARSH INDIAN PUBLIC SCHOOL SHIKSHA SAMITI
RALLI INTERNATIONAL SCHOOL,2131275,UTTAR PRADESH,GHAZIABAD,ALLAHABAD,"NITI KHAND-III, INDIRAPURAM",201210,0120,4901624,9810154731;8800655699,,ralliinternational@gmail.com,,2008,"Apr 1, 2008",NEHA RALLI,1,M.A. B.ED.,5,15,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",SARVODYA SHISHU SHIKSHA SAMITI
THE MANIK PUBLIC SCH0OL,830003,KARNATAKA,BIDAR,CHENNAI,MANIK NAGAR HUMNABAD TQ BIDAR DISTT. KARNATAKA,585353,08483,270061;70061,270061,270061,maniknagar.mps@gmail.com,http://www.themanikpublicschool.org,1972,"Apr 1, 2010",SUMANGALA R JAGIRDAR,2,"M.A, B.ED",10,16,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",THE MAINIK EDN. SOCIETY
ST. JOHN'S SCHOOL,2130326,UTTAR PRADESH,FEROZABAD,ALLAHABAD,AGRA ROAD FIROZABAD UTTAR PRADESH,283203,05612,22312678,230254,,rogimonthomas@gmail.com,,1988,"Jun 1, 2000",ROGIMON THOMAS,1,,,,Senior Secondary,Provisional,"Apr 1, 2012","Mar 31, 2017",ST DOMINIC SAIKSHILA SANSTHAN
R.D.J.K. GOVT BOYS SR SEC SCHOOL,2772014,DELHI,,DELHI,BHAJAN PURA DELHI,110053,011,22564551,22184324,,sheorajsingh1956@gmail.com,,1998,"Apr 1, 1991",SHEORAJ SINGH,0,,,,Senior Secondary,Provisional,"Apr 1, 2012","Mar 31, 2017",DIR. OF EDUCATION
