id,rated,turns,victory_status,winner,increment_code,opening_name
YUmrKeRR,TRUE,82,resign,black,7+2,Queen's Pawn Game: Zukertort Variation
g50i4XM3,TRUE,68,resign,black,10+0,Ruy Lopez: Exchange Variation
hg4XXM0z,TRUE,126,draw,draw,10+0,Caro-Kann Defense
kiyS9NLV,TRUE,55,resign,white,10+0,Ponziani Opening
XCy9Hyi7,TRUE,98,mate,black,10+0,Philidor Defense
xPQCywxd,TRUE,95,resign,white,10+0,Queen's Pawn Game
jjWFuDPs,TRUE,60,resign,black,10+0,King's Pawn Game: Leonardis Variation
7vfqDe8S,TRUE,137,resign,white,10+0,King's Pawn Game: Wayward Queen Attack
StW73FnX,TRUE,43,resign,white,10+0,Philidor Defense #3
RiU5f70u,TRUE,52,mate,black,10+0,Modern Defense
UrXyyhEW,TRUE,70,resign,black,10+0,King's Indian Attack
gbaT0U97,TRUE,48,mate,black,10+0,Sicilian Defense: Staunton-Cochrane Variation
39kWhTq1,TRUE,43,resign,black,10+0,King's Pawn Game: Leonardis Variation
qKgBCodj,TRUE,94,mate,black,10+0,Philidor Defense
oG7dRsiA,TRUE,86,draw,draw,10+0,French Defense #2
YLOZbsWb,TRUE,46,resign,black,10+0,Queen's Gambit Accepted: Schwartz Defense
QHBs6Sga,TRUE,44,resign,black,10+0,King's Pawn Game: Leonardis Variation
8uTQZfRL,TRUE,56,resign,black,10+0,Philidor Defense #3
CzVTBcKI,TRUE,28,resign,black,10+0,Scandinavian Defense
fOl11b1n,TRUE,27,resign,white,10+0,Philidor Defense
A8Ki6zsT,TRUE,61,resign,white,10+0,Philidor Defense
lG5mJCIw,TRUE,37,resign,white,10+0,King's Pawn Game: Leonardis Variation
WYBYLJzB,TRUE,47,resign,black,10+0,Philidor Defense #2
MKG2kmOu,TRUE,96,mate,black,10+0,Russian Game: Urusov Gambit
5HCflePT,TRUE,51,mate,white,10+0,King's Pawn Game: Leonardis Variation
88HyfizF,TRUE,11,mate,white,10+0,Bishop's Opening
mZAzhPlC,TRUE,40,resign,black,10+0,King's Pawn Game: Leonardis Variation
hXBow39o,TRUE,52,resign,black,10+0,Sicilian Defense
esbdTLzD,TRUE,43,resign,white,10+0,Philidor Defense #3
7IgMba8k,TRUE,50,mate,black,10+0,King's Pawn Game: Macleod Attack
b8tSEGBD,TRUE,88,resign,black,10+0,Kadas Opening
0AiFcfmw,TRUE,76,mate,black,10+0,King's Pawn Game: Damiano Defense
r0t4uCL9,TRUE,58,resign,black,10+0,Philidor Defense #2
w8Fddl0K,TRUE,53,resign,white,10+0,King's Pawn Game: Leonardis Variation
kzKyhBpx,TRUE,147,mate,white,10+0,King's Pawn Game: Leonardis Variation
ZrphmAxv,TRUE,21,resign,white,10+0,Philidor Defense
nhR6dzmn,TRUE,102,resign,black,10+0,Philidor Defense
adLUOpXO,TRUE,5,outoftime,white,10+0,Sicilian Defense
o5O1BvZB,TRUE,38,resign,black,10+0,French Defense: King's Indian Attack
dbpKz2ox,TRUE,68,mate,black,10+0,Philidor Defense #3
e9XqIddx,TRUE,41,mate,white,10+0,King's Knight Opening: Normal Variation
85hJFHpX,TRUE,29,resign,white,10+0,Ruy Lopez: Exchange Variation
fBGwI6l5,TRUE,123,resign,white,10+0,Scandinavian Defense: Mieses-Kotroc Variation
RCmzmr5p,TRUE,92,mate,black,10+0,Queen's Pawn Game: Symmetrical Variation
oTxN5j6m,TRUE,116,resign,black,10+0,Ware Opening
PAAabxxH,TRUE,54,mate,black,10+0,Queen's Pawn Game: Chigorin Variation
gFE80SOe,TRUE,53,mate,white,10+0,Zukertort Opening: Tennison Gambit
JYpwWOKx,TRUE,41,mate,white,10+0,Van't Kruijs Opening
Q86pMQrH,TRUE,72,mate,black,10+0,Indian Game: Wade-Tartakower Defense
G8d7khCQ,TRUE,52,mate,black,10+0,Horwitz Defense
m9szYo1q,TRUE,15,resign,white,10+0,Four Knights Game: Spanish Variation |  Classical Variation
Es9PNXlG,TRUE,62,mate,black,10+0,Ruy Lopez: Bird Variation
hdHoVkWM,TRUE,73,resign,black,10+0,Philidor Defense #2
ynnYcb5x,TRUE,62,resign,black,15+0,Sicilian Defense: Alapin Variation
GWBwrzSX,TRUE,25,resign,white,15+0,King's Gambit Accepted |  Fischer Defense
cz6ZE13s,TRUE,58,resign,black,15+0,East Indian Defense
3k0pNkXe,TRUE,72,resign,black,10+5,French Defense: La Bourdonnais Variation
osjJMZTs,TRUE,82,mate,black,10+5,Russian Game: Three Knights Game
9tbW4pQS,TRUE,75,mate,white,10+5,Philidor Defense #2
DD0mwSVM,TRUE,97,draw,draw,15+6,Ruy Lopez: Closed Variations |  Morphy Attack
dzRXRHSb,TRUE,45,resign,white,15+10,French Defense: Knight Variation
2OyQdaII,TRUE,66,mate,black,15+1,Sicilian Defense: Alapin Variation
d8kLbZyI,TRUE,44,mate,black,15+15,Philidor Defense #3
1UmJDvBh,TRUE,103,resign,white,15+15,Philidor Defense #3
FA2mYMyF,TRUE,49,mate,white,20+0,Ruy Lopez: Classical Variation
LQaxorOE,TRUE,170,draw,draw,20+0,King's Pawn Game: Nimzowitsch Defense
hgPvL0P8,TRUE,66,mate,black,10+5,Scandinavian Defense: Modern Variation #2
b6yvOoRU,TRUE,68,resign,white,15+0,Slav Defense: Schlechter Variation
w8pTjdBw,TRUE,97,resign,white,8+0,Philidor Defense #3
KviFsyLy,TRUE,61,resign,white,15+0,Paleface Attack
wEs9LSrt,TRUE,136,mate,black,15+0,Philidor Defense #2
SJ7vh060,TRUE,128,mate,black,8+5,King's Pawn Game: Napoleon Attack
M2yFDSlb,TRUE,116,mate,black,20+0,Four Knights Game: Spanish Variation
wie13fQ4,TRUE,35,resign,white,20+0,Queen's Gambit Accepted: Old Variation
eBZNlH7w,TRUE,55,resign,black,20+0,Ruy Lopez: Exchange Variation
gA112b3d,TRUE,57,mate,white,20+0,Ruy Lopez: Steinitz Defense
ZQhByuut,TRUE,63,resign,white,20+0,Ruy Lopez: Steinitz Defense
3WeOvP8L,TRUE,56,resign,black,15+10,Sicilian Defense: Alapin Variation
fCaWLSuU,TRUE,32,resign,black,5+30,Nimzo-Larsen Attack: Indian Variation
TZa4ZODZ,TRUE,83,mate,white,20+0,King's Pawn Game: Damiano Defense
eSawP8WZ,TRUE,69,resign,white,10+5,Scotch Game: Mieses Variation
6pl3uRpO,TRUE,105,resign,white,15+5,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense
jx3yqFZ6,TRUE,34,resign,black,10+0,Philidor Defense #3
mG697hNT,TRUE,27,mate,white,30+10,Ruy Lopez: Classical Variation
IOI1hRWZ,TRUE,54,resign,black,30+10,English Opening: Anglo-Indian Defense |  Queen's Knight Variation
G7lzQt4H,TRUE,80,mate,black,15+5,Caro-Kann Defense
8hWTYQVd,TRUE,84,resign,black,20+0,Pirc Defense: Austrian Attack |  Weiss Variation
5qpsn4fh,TRUE,61,mate,white,15+10,Russian Game: Three Knights Game
qBuT83j4,TRUE,45,mate,white,15+10,Ruy Lopez: Steinitz Defense
tFA2lTyb,TRUE,139,mate,white,8+10,Pirc Defense: Byrne Variation
7KILOwPe,TRUE,50,resign,black,10+0,King's Pawn Game: Leonardis Variation
ggDf38SD,TRUE,40,mate,black,10+0,Russian Game: Three Knights Game
wL3BwUAj,TRUE,105,resign,white,10+0,Queen's Pawn Game: Mason Attack
FdeesywE,TRUE,78,resign,black,10+0,Queen's Pawn
8iIotfDH,TRUE,88,resign,black,10+0,Vienna Game: Stanley Variation
ru9C7921,TRUE,27,resign,white,10+0,Russian Game: Three Knights Game
TP3mMLHE,TRUE,45,resign,white,10+0,Horwitz Defense
PtxIO9jg,TRUE,17,mate,white,10+0,Russian Game: Urusov Gambit
eg2c7hSG,TRUE,45,resign,white,10+0,Russian Game: Three Knights Game
VwqIQamh,TRUE,62,resign,black,10+0,Vienna Game: Stanley Variation
BsJ16bnx,TRUE,106,resign,black,10+0,Russian Game: Cozio (Lasker) Attack
Xg8nLykg,TRUE,72,resign,black,10+0,Queen's Pawn Game: Mason Attack
giy0JH8l,TRUE,17,resign,white,10+0,King's Pawn Game
gThoGITL,TRUE,35,resign,black,10+0,Benoni Defense: Benoni Gambit Accepted
AmrD8fot,TRUE,41,mate,white,10+0,King's Pawn Game: Wayward Queen Attack
0RIl7ORP,TRUE,14,draw,draw,10+0,Benoni Defense: Benoni Gambit Accepted
avNso1Hj,TRUE,51,resign,white,10+0,Russian Game: Three Knights Game
Fyz1UeYT,TRUE,97,draw,draw,10+0,Petrov: Modern Attack
ZybacoRf,TRUE,72,resign,black,10+0,Queen's Pawn Game: Mason Attack
qTgej9LO,TRUE,15,resign,white,10+0,King's Gambit Accepted |  Schallopp Defense
rXEjWn99,TRUE,19,mate,white,10+0,Clemenz Opening
aaDEdPyk,TRUE,21,resign,white,10+0,Queen's Pawn Game: Mason Attack
H4qdAcar,TRUE,58,resign,black,10+0,Queen's Pawn Game: Mason Attack
gh0fTijo,TRUE,25,mate,white,10+0,Indian Game
HIkE1LnI,FALSE,74,resign,black,7+11,Four Knights Game: Italian Variation
YJEttZhN,FALSE,38,resign,black,10+6,King's Knight Opening: Normal Variation
h83SaBYw,FALSE,35,resign,white,10+0,Italian Game: Giuoco Pianissimo |  Normal
vkkEg8LJ,FALSE,61,resign,white,8+2,Three Knights Opening
FgdZlqPQ,FALSE,86,resign,black,8+2,Italian Game
lqGggdul,FALSE,20,resign,white,10+5,Philidor Defense
CuP72yaM,FALSE,89,resign,white,10+5,King's Gambit Declined |  Classical Variation
6RWjtAWk,FALSE,47,resign,white,15+0,King's Indian Defense: Normal Variation |  Rare Defenses
hkRfUYck,FALSE,63,outoftime,white,15+7,Italian Game: Bird's Attack
boF250Bw,TRUE,65,mate,white,10+0,Queen's Pawn
ZLxtlGh2,TRUE,51,resign,white,10+0,Caro-Kann Defense
sxSXCKdc,TRUE,22,resign,black,10+0,Indian Game: West Indian Defense
AM2iI45O,TRUE,46,resign,black,10+0,Queen's Gambit Refused: Marshall Defense
LKEJNZRt,TRUE,61,resign,white,10+0,Caro-Kann Defense
aTX8Lcxx,TRUE,36,resign,black,10+0,Caro-Kann Defense: Advance Variation
V6VVe4tS,TRUE,133,resign,black,10+0,Queen's Gambit Declined
fkRcJfzN,TRUE,65,outoftime,white,10+0,Paleface Attack
flKAS9z6,TRUE,59,resign,white,10+0,Caro-Kann Defense
maZOeSFv,TRUE,28,resign,white,10+0,Horwitz Defense
hiVJhmc7,TRUE,53,outoftime,white,10+0,Caro-Kann Defense: Alekhine Gambit
2u9Gu3Cx,TRUE,55,outoftime,white,10+0,Caro-Kann Defense
9Sr7zpqq,TRUE,36,mate,black,10+0,Caro-Kann Defense
9SfpR0jv,TRUE,64,outoftime,black,10+0,Slav Defense: Quiet Variation
8iYypXEz,TRUE,55,resign,white,10+0,Old Benoni Defense
qjC6xDsa,TRUE,71,resign,white,10+0,Bishop's Opening: Berlin Defense
E87RbrAG,TRUE,31,resign,white,10+0,Scotch Game
YkDybpW5,TRUE,111,resign,white,10+0,Scotch Game: Alekhine Gambit
cdoHYA3i,TRUE,99,resign,white,10+0,King's Indian Defense: Saemisch Variation |  Closed Variation |  7...c6
Yq32ZiHr,TRUE,85,resign,black,10+0,Sicilian Defense: Old Sicilian
a118fRW9,TRUE,35,resign,white,10+0,Sicilian Defense: Old Sicilian
HezUIfQY,TRUE,26,resign,white,10+0,Giuoco Piano
Vc8vSNtV,TRUE,106,mate,black,10+0,Bird Opening
LMCXKtWW,TRUE,17,resign,black,10+0,Modern Defense: Two Knights Variation
P3K6Y16g,FALSE,13,resign,white,10+2,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation
ZaLtCP2X,FALSE,55,mate,white,10+25,Caro-Kann Defense: Modern Variation
KaQN0jh6,TRUE,69,mate,white,20+10,Scotch Game
i9vjEwuM,TRUE,57,draw,draw,15+10,Nimzowitsch Defense |  Declined Variation
pgZ12eMH,FALSE,1,outoftime,white,10+20,Queen's Pawn
TOzFKnYM,TRUE,86,outoftime,black,10+0,Rat Defense: Small Center Defense
uBYdwHfU,TRUE,29,resign,white,10+0,Caro-Kann Defense: Advance Variation |  Bayonet Attack
tGaJzgpl,TRUE,118,resign,black,15+0,Sicilian Defense: Smith-Morra Gambit
m50HMiah,TRUE,50,resign,black,10+0,Caro-Kann Defense: Euwe Attack
QpaDX0fx,TRUE,65,resign,white,10+0,Italian Game: Classical Variation #2
XLSWItCT,TRUE,40,mate,black,10+0,Indian Game
6lIxuRMe,TRUE,50,resign,black,10+0,Horwitz Defense
ukGQDirI,TRUE,37,resign,white,10+0,Giuoco Piano
e9av6QAS,TRUE,8,resign,black,10+0,English Defense #2
BNhl1MQI,TRUE,36,resign,black,10+0,Italian Game: Classical Variation #2
rgV7epPN,TRUE,57,resign,white,10+0,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order
PodoYo1x,TRUE,45,resign,white,10+0,Sicilian Defense: Grand Prix Attack
0xPTYL3r,TRUE,39,resign,white,10+0,Queen's Gambit Declined: Traditional Variation
NIwAQhTH,TRUE,54,resign,black,10+0,Ruy Lopez: Spanish Countergambit
xdSAw7Wa,TRUE,87,resign,white,10+0,Queen's Pawn Game: Mason Attack
5CSv0v15,TRUE,46,draw,draw,10+0,Ruy Lopez: Berlin Defense #2
rrePbTfd,TRUE,60,resign,black,10+0,Ruy Lopez: Berlin Defense #2
mCk93QnS,TRUE,67,mate,white,10+0,Ruy Lopez: Cozio Defense
qNMcwQk6,TRUE,82,mate,black,10+0,Sicilian Defense: Bowdler Attack
1kSdlyQ9,TRUE,75,mate,white,10+0,Sicilian Defense: Smith-Morra Gambit #2
2GSCidj5,TRUE,76,outoftime,black,10+0,Elephant Gambit
pEUDMGUV,TRUE,64,resign,black,10+0,Sicilian Defense: Smith-Morra Gambit #2
TXMV3xRN,TRUE,54,mate,black,10+0,Nimzo-Indian Defense: Ragozin Variation
AFwVgIjK,TRUE,48,resign,white,10+0,Philidor Defense #3
X9oTQRm1,TRUE,52,outoftime,black,10+0,Ruy Lopez: Steinitz Defense
wp7mJz7C,TRUE,51,mate,white,10+0,Four Knights Game: Spanish Variation
x894oOrb,TRUE,36,resign,black,10+0,Philidor Defense #3
lpbSuSid,TRUE,93,resign,white,10+0,Zukertort Opening: Sicilian Invitation
uh6W9T0e,TRUE,93,resign,white,10+0,Sicilian Defense: Bowdler Attack
XmiEewLr,TRUE,36,mate,black,10+0,Scandinavian Defense: Mieses-Kotroc Variation
BRJEylSP,FALSE,65,resign,white,10+0,Sicilian Defense: Bowdler Attack
IpKibsWt,FALSE,70,resign,black,10+0,Russian Game: Three Knights Game
TDnQbBu3,FALSE,67,resign,white,10+0,Sicilian Defense: Bowdler Attack
50qxvBuq,TRUE,100,resign,black,10+0,Sicilian Defense: Smith-Morra Gambit #2
5k3AQrB7,TRUE,19,resign,white,10+0,King's Pawn Game: Busch-Gass Gambit
VzwNOnKd,TRUE,86,mate,black,10+0,Sicilian Defense: Bowdler Attack
0Q70Mij3,TRUE,68,resign,black,10+0,Borg Defense
sA64tKgV,TRUE,68,outoftime,black,10+0,Four Knights Game: Ranken Variation
eOMiyikf,TRUE,41,mate,white,10+0,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation
BZu7GBDs,TRUE,56,mate,black,10+0,Caro-Kann Defense
56TqjWHg,FALSE,103,outoftime,white,10+0,Sicilian Defense: Smith-Morra Gambit #2
Un8GanmM,TRUE,65,mate,white,10+0,Nimzowitsch Defense: Franco-Nimzowitsch Variation
btBAkEvp,TRUE,47,mate,white,10+0,Philidor Defense #2
0ziGdYr9,TRUE,80,mate,black,10+0,Sicilian Defense
6KxoCQso,FALSE,37,resign,white,10+0,Sicilian Defense: Bowdler Attack
H5c8W8kt,FALSE,74,resign,black,5+8,French Defense: Normal Variation
z2Bzk4zC,FALSE,64,resign,black,5+8,Zukertort Opening: Sicilian Invitation
WLsc1idb,TRUE,80,outoftime,black,10+0,Sicilian Defense: Smith-Morra Gambit #2
QywekGhH,FALSE,188,mate,black,15+2,English Opening: Anglo-Scandinavian Defense
B54VXdF1,FALSE,58,resign,white,10+10,Caro-Kann Defense
YXHjb0jL,TRUE,60,resign,black,10+0,Ponziani Opening: Spanish Variation
zzL3hSsQ,FALSE,71,outoftime,white,8+0,Sicilian Defense: Dragon Variation
K9BtBxfT,FALSE,50,resign,white,10+0,Sicilian Defense: Dragon Variation
p1osYkRb,FALSE,15,resign,white,10+0,Slav Defense
zpRypxOK,TRUE,7,resign,white,8+0,King's Pawn Game: Macleod Attack
Fy2HWpUR,TRUE,58,mate,black,8+0,King's Pawn Game: McConnell Defense
1taNrG0Q,TRUE,37,resign,black,8+0,Italian Game: Two Knights Defense |  Polerio Defense |  Bogoljubov Variation
WT6UfivG,FALSE,22,mate,black,1+18,Van't Kruijs Opening
LmNOcw1Y,FALSE,32,resign,black,1+18,Pirc Defense #2
ZVOehQqd,FALSE,16,resign,black,1+18,Ponziani Opening: Jaenisch Counterattack
iUprRN5Y,FALSE,22,resign,black,1+18,French Defense: Knight Variation
FqzDHBew,TRUE,3,resign,white,8+8,King's Pawn Game: Leonardis Variation
LHacUHGg,TRUE,55,mate,white,8+8,French Defense: Knight Variation
sbGsGLs9,TRUE,25,mate,white,8+8,Ruy Lopez: Berlin Defense #2
QOEFbpiQ,FALSE,2,resign,white,10+0,Nimzo-Larsen Attack: Classical Variation
gK53LoyH,FALSE,14,resign,black,10+0,Italian Game: Anti-Fried Liver Defense
nP5QbZCT,FALSE,13,resign,white,10+0,Horwitz Defense
7tuTij22,FALSE,13,mate,white,10+0,Philidor Defense #3
OKNsi5Ly,TRUE,50,resign,black,2+40,Caro-Kann Defense: Panov Attack |  Modern Defense
RnLZXiW4,TRUE,22,outoftime,black,2+40,Horwitz Defense
yT8mbSCN,TRUE,59,resign,white,30+10,Indian Game
PhJyPsgq,TRUE,91,outoftime,white,12+3,Alekhine Defense: Maroczy Variation
i3DADZ6d,TRUE,53,mate,white,12+3,Zukertort Opening: Pirc Invitation
x8Mr5B3I,TRUE,68,resign,black,12+3,Alekhine Defense: Maroczy Variation
NmQjNNrg,TRUE,68,mate,black,8+4,Ruy Lopez: Berlin Defense |  Beverwijk Variation
QXCrtw6O,TRUE,33,resign,white,8+4,Van't Kruijs Opening
Zb4V8MMd,TRUE,107,resign,white,5+5,Alekhine Defense: Two Pawn Attack
mTlaD3dT,TRUE,88,mate,black,5+5,Philidor Defense: Exchange Variation
Dl4Zf3cB,TRUE,43,mate,white,10+0,Sicilian Defense: Open
in0dfYcT,TRUE,58,outoftime,black,5+5,Dutch Defense: Queen's Knight Variation
n4oDD7ZS,FALSE,95,mate,white,10+10,Zukertort Opening: Sicilian Invitation
7B8l869r,TRUE,92,resign,black,15+5,Dutch Defense
tLdAx5YI,TRUE,83,mate,white,5+5,Alekhine Defense
qAuw5XFh,TRUE,86,resign,black,5+5,Alekhine Defense: Scandinavian Variation
I9cDWVxv,TRUE,70,outoftime,black,5+10,Ruy Lopez: Bird Variation
Us4Vlwn1,FALSE,45,resign,white,10+0,Sicilian Defense: Franco-Sicilian Variation
WbzEYBW1,FALSE,22,resign,white,25+0,Giuoco Piano
m8RHBy35,FALSE,19,resign,white,15+60,Italian Game: Classical Variation |  Center Attack
6xsGO2yT,TRUE,12,resign,white,5+10,French Defense: Exchange Variation
NgAiGUBQ,FALSE,108,resign,black,20+90,Sicilian Defense: Lasker-Pelikan Variation
osZcCRHB,FALSE,48,resign,black,10+30,Sicilian Defense: Najdorf |  Lipnitsky Attack
kpJMrgVl,FALSE,31,resign,white,20+0,Ruy Lopez: Morphy Defense |  Classical Defense Deferred
1ShZ7t8X,TRUE,52,resign,black,10+5,French Defense: Knight Variation
OCsZM7Ot,FALSE,43,resign,white,20+0,Modern Defense
5JXwcudQ,FALSE,49,mate,white,20+0,Modern Defense
h8w4sQXU,FALSE,74,resign,black,10+5,French Defense: Exchange Variation
gDNfqU2I,FALSE,116,resign,black,3+10,Queen's Pawn Game: Mason Attack
KkRrLM9Y,FALSE,64,resign,black,5+5,French Defense: Exchange Variation
lJFKkwue,FALSE,43,resign,white,15+0,Queen's Pawn Game: London System
IMytGner,FALSE,81,mate,white,20+0,French Defense: Knight Variation
qFU9NbYr,FALSE,83,outoftime,white,20+0,Queen's Pawn Game: Mason Attack
nruWdR20,FALSE,39,mate,white,20+0,French Defense: Advance Variation |  Milner-Barry Gambit
LDwSfCg6,TRUE,100,resign,black,5+8,French Defense: Knight Variation
wO6rWGLX,FALSE,27,resign,white,10+0,Horwitz Defense
LRMnfgxU,FALSE,14,resign,black,10+2,French Defense: Advance Variation |  Main Line
lL3cz7Mp,FALSE,206,mate,black,15+0,Queen's Pawn
WbnBWN6y,FALSE,94,mate,black,10+0,London System
PRtoI4HG,FALSE,90,draw,draw,30+0,Queen's Pawn Game: Zukertort Variation
14QZB0TC,FALSE,69,mate,white,10+0,Queen's Pawn Game: Mason Attack
0oNdV2aR,FALSE,94,resign,black,10+3,Modern Defense
YhaGBL7M,FALSE,80,mate,black,10+0,Indian Game: London System
Y8BmObTm,FALSE,42,resign,black,15+0,Queen's Pawn Game: London System
LSjNSLPr,FALSE,128,mate,black,10+0,Hungarian Opening
CjPoNdX9,FALSE,53,resign,white,10+0,French Defense: La Bourdonnais Variation
6fxWwyN4,FALSE,23,resign,white,15+0,Queen's Pawn Game: London System
x7W2K2kD,TRUE,11,resign,white,15+0,Russian Game: Damiano Variation
6d6dN3s1,TRUE,62,resign,black,15+0,Sicilian Defense: Alapin Variation
fvGAoCVI,TRUE,43,resign,white,7+3,Pirc Defense #5
iSMYDEcD,FALSE,21,resign,white,5+8,King's Pawn Game: Leonardis Variation
Eu1zM75i,FALSE,58,mate,black,10+0,Portuguese Opening
F9OblsoZ,TRUE,56,resign,black,0+12,Van't Kruijs Opening
HZlPMPNV,FALSE,24,mate,black,5+8,King's Pawn Game: Busch-Gass Gambit
A1tNZOl2,FALSE,16,resign,white,5+8,King's Pawn Game: Busch-Gass Gambit
v7friJH4,FALSE,40,resign,black,5+8,Sicilian Defense: Canal Attack |  Main Line
uIru3wM0,TRUE,45,resign,white,8+0,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
O7DDJ7mc,TRUE,40,mate,black,8+0,Bishop's Opening
JAaWulkl,FALSE,49,resign,white,25+0,English Opening: King's English Variation
FpXRtyBo,FALSE,52,mate,black,20+0,Four Knights Game: Italian Variation
sKF3hcjJ,TRUE,38,resign,black,10+5,Philidor Defense
982zjIYZ,TRUE,55,mate,white,15+5,Petrov's Defense
6BkpbxxM,FALSE,33,resign,white,7+8,Ruy Lopez: Exchange Variation
dLUlQRvd,FALSE,73,mate,white,10+0,Mieses Opening: Reversed Rat
h7DjgOV0,TRUE,12,resign,black,120+0,Russian Game: Damiano Variation
kkewQaQk,FALSE,83,mate,white,10+2,Queen's Pawn Game: Mason Attack
zoNRxxCo,TRUE,75,mate,white,10+0,Queen's Pawn Game: Chigorin Variation
kcc9Fqeg,FALSE,23,mate,white,180+0,Van't Kruijs Opening
y2pxDTMZ,TRUE,44,resign,black,10+0,St. George Defense
VdU10dbl,TRUE,20,mate,black,7+8,Van't Kruijs Opening
PQnxrZoc,FALSE,19,resign,white,10+5,Italian Game: Giuoco Pianissimo |  Normal
OzYw0pn3,TRUE,41,outoftime,white,8+0,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
W1fKatN0,FALSE,41,resign,black,30+0,Polish Opening
VynmLW6S,FALSE,31,resign,white,30+0,Italian Game: Two Knights Defense |  Polerio Defense
Po0cIyIG,TRUE,83,resign,white,15+15,Zukertort Opening: Dutch Variation
eIheuLOp,TRUE,21,resign,black,15+15,Dutch Defense: Queen's Knight Variation
zLrhPtL4,TRUE,53,outoftime,white,10+0,Dutch Defense
Pmnm8jS4,TRUE,29,resign,white,10+0,Bird Opening
MuCh08iO,TRUE,73,draw,draw,10+0,Bird Opening: Dutch Variation
j1mc3VfK,TRUE,57,resign,white,15+15,Bird Opening
histVQ0Q,TRUE,29,resign,white,15+15,Scandinavian Defense: Mieses-Kotroc Variation
QyHHmota,TRUE,29,resign,white,15+15,Pirc Defense #4
tKVWKyKh,TRUE,20,resign,black,15+15,Bird Opening
wL5yxYVK,TRUE,61,resign,white,15+15,Bird Opening
yR2PTDVb,TRUE,63,resign,white,15+15,Rat Defense: Balogh Defense
ZDAYCcZT,TRUE,19,resign,white,15+15,Rat Defense: Balogh Defense
Pwrwqwig,TRUE,27,resign,black,15+15,Bird Opening
MDnLQ5qk,TRUE,52,mate,black,15+15,Dutch Defense
G8oeZx3H,TRUE,42,outoftime,black,10+0,Bird Opening: Dutch Variation
kzfylusY,TRUE,15,resign,white,15+15,Rat Defense: Balogh Defense
tF4pHuCW,TRUE,64,mate,black,15+15,Pirc Defense #4
0OwAqybh,TRUE,31,resign,white,10+0,Scandinavian Defense: Mieses-Kotroc Variation
z0rwdIBl,TRUE,37,mate,white,10+0,Bird Opening: Dutch Variation
74KsI9SQ,TRUE,51,resign,white,15+15,Bird Opening
gpy166W9,TRUE,64,resign,black,15+15,Bird Opening
9KQPRjFj,TRUE,92,draw,draw,15+15,Dutch Defense
A8h7IUw2,TRUE,19,resign,white,15+15,Bird Opening: Dutch Variation
hutQj4xz,TRUE,28,mate,black,15+15,Rat Defense: Balogh Defense
LPyA5g3d,TRUE,94,resign,white,15+15,Queen's Pawn
wwVeytsX,TRUE,48,resign,black,15+15,Bird Opening: Dutch Variation
EHpjIHDQ,TRUE,40,resign,black,15+15,Bird Opening
IL9wlOlT,TRUE,23,resign,white,15+15,Rat Defense: Balogh Defense
iyPuQJxx,TRUE,15,mate,white,15+15,Bird Opening
AqJR9M8Z,TRUE,63,resign,white,15+15,Pirc Defense #4
geGIkIfp,TRUE,107,resign,white,15+15,Bird Opening
1HVJN7Ks,TRUE,52,resign,black,15+15,Dutch Defense: Normal Variation
pRsOdhl7,TRUE,29,mate,white,15+15,Bird Opening: Dutch Variation
